LATITUDE,LONGITUDE,FIPS,CITY,COLLISION_SEVERITY,COLLISION_TIME,Income_Category,Median_Household_Income,geometry
34.079429626464844,-118.05384826660156,06037432802,EL MONTE,4,1550,Low Income,59861.0,POINT (-118.05384826660156 34.079429626464844)
34.17290115356445,-118.28092193603516,06037301501,GLENDALE,3,1750,Middle Income,118125.0,POINT (-118.28092193603516 34.17290115356445)
33.975189208984375,-118.1238021850586,06037532304,MONTEBELLO,3,2220,Middle Income,66176.0,POINT (-118.1238021850586 33.975189208984375)
33.956748962402344,-118.35941314697266,06037601212,INGLEWOOD,4,1645,Middle Income,68728.0,POINT (-118.35941314697266 33.956748962402344)
33.93292999267578,-118.33937072753906,06037602003,INGLEWOOD,4,1641,Middle Income,69850.0,POINT (-118.33937072753906 33.93292999267578)
33.95087814331055,-118.35262298583984,06037601202,INGLEWOOD,2,1344,Middle Income,74013.0,POINT (-118.35262298583984 33.95087814331055)
33.95759963989258,-118.1623992919922,06037534202,BELL GARDENS,3,1622,Low Income,49656.0,POINT (-118.1623992919922 33.95759963989258)
34.08565139770508,-118.01717376708984,06037432401,EL MONTE,3,2100,Middle Income,79140.0,POINT (-118.01717376708984 34.08565139770508)
34.03276824951172,-118.12507629394533,06037530203,MONTEBELLO,3,1320,Low Income,52226.0,POINT (-118.12507629394533 34.03276824951172)
33.94770050048828,-118.15450286865234,06037551401,SOUTH GATE,4,144,Middle Income,85938.0,POINT (-118.15450286865234 33.94770050048828)
33.9500617980957,-118.19686126708984,06037536000,SOUTH GATE,4,1958,Low Income,47115.0,POINT (-118.19686126708984 33.9500617980957)
33.916259765625,-118.38326263427734,06037980013,EL SEGUNDO,4,1530,Unknown,,POINT (-118.38326263427734 33.916259765625)
33.94477081298828,-118.21082305908205,06037535802,SOUTH GATE,4,2010,Middle Income,94583.0,POINT (-118.21082305908205 33.94477081298828)
33.95275115966797,-118.3601531982422,06037601212,INGLEWOOD,4,1234,Middle Income,68728.0,POINT (-118.3601531982422 33.95275115966797)
34.054771423339844,-118.0220184326172,06037433901,EL MONTE,3,2047,Middle Income,69348.0,POINT (-118.0220184326172 34.054771423339844)
34.064640045166016,-118.03588104248048,06037433200,EL MONTE,3,1952,Low Income,64655.0,POINT (-118.03588104248048 34.064640045166016)
34.03364181518555,-118.12506866455078,06037482801,MONTEREY PARK,3,946,Middle Income,87182.0,POINT (-118.12506866455078 34.03364181518555)
34.00825881958008,-118.122802734375,06037532001,MONTEBELLO,2,1555,Low Income,64198.0,POINT (-118.122802734375 34.00825881958008)
34.07648086547852,-118.04116821289062,06037432700,EL MONTE,3,1332,Middle Income,67560.0,POINT (-118.04116821289062 34.07648086547852)
34.0784912109375,-118.03337097167967,06037432700,EL MONTE,4,1840,Middle Income,67560.0,POINT (-118.03337097167967 34.0784912109375)
34.0755615234375,-118.0106964111328,06037432602,EL MONTE,4,847,Middle Income,71875.0,POINT (-118.0106964111328 34.0755615234375)
33.9309196472168,-118.32395935058594,06037600501,INGLEWOOD,4,1345,Middle Income,81458.0,POINT (-118.32395935058594 33.9309196472168)
33.956138610839844,-118.22482299804688,06037535603,SOUTH GATE,3,142,Low Income,62930.0,POINT (-118.22482299804688 33.956138610839844)
34.063690185546875,-118.03578948974608,06037433200,EL MONTE,3,1530,Low Income,64655.0,POINT (-118.03578948974608 34.063690185546875)
34.06795883178711,-117.88127136230467,06037406300,WEST COVINA,3,818,Middle Income,101565.0,POINT (-117.88127136230467 34.06795883178711)
34.062698364257805,-118.04254150390624,06037433505,EL MONTE,3,2052,Middle Income,65865.0,POINT (-118.04254150390624 34.062698364257805)
33.93775177001953,-118.33487701416016,06037601900,INGLEWOOD,4,800,Low Income,65215.0,POINT (-118.33487701416016 33.93775177001953)
34.003379821777344,-118.11447143554688,06037532002,MONTEBELLO,3,751,Middle Income,81516.0,POINT (-118.11447143554688 34.003379821777344)
34.06084060668945,-118.015380859375,06037433302,EL MONTE,4,2223,Low Income,61210.0,POINT (-118.015380859375 34.06084060668945)
34.15950012207031,-118.24062347412108,06037301000,GLENDALE,3,2045,Middle Income,118843.0,POINT (-118.24062347412108 34.15950012207031)
34.175498962402344,-118.33647918701172,06037311300,BURBANK,3,1811,Middle Income,115776.0,POINT (-118.33647918701172 34.175498962402344)
34.18449020385742,-118.30834197998048,06037310704,BURBANK,4,820,Low Income,60849.0,POINT (-118.30834197998048 34.18449020385742)
34.17544937133789,-118.3091278076172,06037311802,BURBANK,4,1539,Middle Income,103321.0,POINT (-118.3091278076172 34.17544937133789)
34.157501220703125,-118.3170928955078,06037311700,BURBANK,3,1730,Middle Income,115000.0,POINT (-118.3170928955078 34.157501220703125)
34.19178009033203,-118.3489227294922,06037311000,BURBANK,3,2000,Middle Income,114516.0,POINT (-118.3489227294922 34.19178009033203)
34.16994857788086,-118.30706024169922,06037311801,BURBANK,3,1010,Middle Income,85682.0,POINT (-118.30706024169922 34.16994857788086)
34.174930572509766,-118.34944915771484,06037311200,BURBANK,2,1550,Middle Income,88750.0,POINT (-118.34944915771484 34.174930572509766)
34.179779052734375,-118.33482360839844,06037310900,BURBANK,3,950,Middle Income,112883.0,POINT (-118.33482360839844 34.179779052734375)
34.191680908203125,-118.32525634765624,06037310601,BURBANK,4,1800,Middle Income,85091.0,POINT (-118.32525634765624 34.191680908203125)
34.04713821411133,-118.12779998779295,06037482600,MONTEREY PARK,3,2240,Middle Income,104503.0,POINT (-118.12779998779295 34.04713821411133)
34.02117156982422,-118.49249267578124,06037701502,SANTA MONICA,4,1825,Middle Income,115260.0,POINT (-118.49249267578124 34.02117156982422)
34.14630889892578,-118.25501251220705,06037302002,GLENDALE,4,1752,Low Income,56510.0,POINT (-118.25501251220705 34.14630889892578)
34.09056854248047,-118.02694702148438,06037432402,EL MONTE,3,1258,Low Income,61563.0,POINT (-118.02694702148438 34.09056854248047)
34.016788482666016,-118.46726989746094,06037702201,SANTA MONICA,3,1235,Middle Income,111865.0,POINT (-118.46726989746094 34.016788482666016)
33.968948364257805,-118.3586883544922,06037601302,INGLEWOOD,4,2219,Middle Income,77744.0,POINT (-118.3586883544922 33.968948364257805)
34.08810043334961,-118.00189971923828,06037432502,EL MONTE,3,1944,Middle Income,114688.0,POINT (-118.00189971923828 34.08810043334961)
33.964481353759766,-118.35330200195312,06037601001,INGLEWOOD,3,1449,Low Income,60250.0,POINT (-118.35330200195312 33.964481353759766)
34.09046936035156,-118.0505828857422,06037432102,EL MONTE,3,828,Middle Income,112302.0,POINT (-118.0505828857422 34.09046936035156)
34.00843048095703,-118.11763763427734,06037532002,MONTEBELLO,3,1912,Middle Income,81516.0,POINT (-118.11763763427734 34.00843048095703)
34.05337905883789,-118.02056884765624,06037433903,EL MONTE,3,1704,Low Income,53681.0,POINT (-118.02056884765624 34.05337905883789)
33.96751022338867,-118.16248321533205,06037534102,BELL GARDENS,4,819,Low Income,48229.0,POINT (-118.16248321533205 33.96751022338867)
34.0921516418457,-118.0264892578125,06037432401,EL MONTE,4,1924,Middle Income,79140.0,POINT (-118.0264892578125 34.0921516418457)
33.945510864257805,-118.33515167236328,06037600702,INGLEWOOD,3,859,Middle Income,110417.0,POINT (-118.33515167236328 33.945510864257805)
33.99964904785156,-118.19773864746094,06037980016,VERNON,3,400,Middle Income,70833.0,POINT (-118.19773864746094 33.99964904785156)
33.945499420166016,-118.36134338378906,06037601402,INGLEWOOD,4,1224,Middle Income,86563.0,POINT (-118.36134338378906 33.945499420166016)
34.18106842041016,-118.34918212890624,06037311000,BURBANK,3,1342,Middle Income,114516.0,POINT (-118.34918212890624 34.18106842041016)
34.06608963012695,-118.13204956054688,06037481714,MONTEREY PARK,4,1602,Low Income,42713.0,POINT (-118.13204956054688 34.06608963012695)
33.94546127319336,-118.33976745605467,06037600702,INGLEWOOD,4,1848,Middle Income,110417.0,POINT (-118.33976745605467 33.94546127319336)
34.02069091796875,-118.10497283935548,06037530006,MONTEBELLO,3,744,Middle Income,87237.0,POINT (-118.10497283935548 34.02069091796875)
34.1503791809082,-118.23622131347656,06037302004,GLENDALE,3,816,Low Income,59250.0,POINT (-118.23622131347656 34.1503791809082)
34.19213104248047,-118.31873321533205,06037310602,BURBANK,3,1539,Middle Income,94186.0,POINT (-118.31873321533205 34.19213104248047)
34.06283187866211,-118.05287933349608,06037433103,EL MONTE,4,1747,Middle Income,67664.0,POINT (-118.05287933349608 34.06283187866211)
34.06254959106445,-118.1208267211914,06037481711,MONTEREY PARK,3,2317,Low Income,55797.0,POINT (-118.1208267211914 34.06254959106445)
33.94908905029297,-118.16517639160156,06037536102,SOUTH GATE,3,1143,Middle Income,77733.0,POINT (-118.16517639160156 33.94908905029297)
34.05751037597656,-117.90785980224608,06037406601,WEST COVINA,4,1800,Middle Income,123268.0,POINT (-117.90785980224608 34.05751037597656)
34.063270568847656,-117.72077178955078,06037402702,POMONA,3,1600,Low Income,52484.0,POINT (-117.72077178955078 34.063270568847656)
34.06147003173828,-117.78752899169922,06037409000,POMONA,4,1057,Middle Income,76875.0,POINT (-117.78752899169922 34.06147003173828)
34.09012985229492,-117.73674774169922,06037402101,POMONA,4,809,Middle Income,102162.0,POINT (-117.73674774169922 34.09012985229492)
34.055320739746094,-117.74241638183594,06037408800,POMONA,3,1026,Low Income,53045.0,POINT (-117.74241638183594 34.055320739746094)
34.06264877319336,-117.74375915527344,06037408800,POMONA,3,1604,Low Income,53045.0,POINT (-117.74375915527344 34.06264877319336)
34.06283950805664,-117.7366180419922,06037402702,POMONA,3,326,Low Income,52484.0,POINT (-117.7366180419922 34.06283950805664)
34.063430786132805,-117.7590789794922,06037402303,POMONA,2,2338,Middle Income,68389.0,POINT (-117.7590789794922 34.063430786132805)
34.077880859375,-117.7597427368164,06037402200,POMONA,2,629,Middle Income,93393.0,POINT (-117.7597427368164 34.077880859375)
34.00894927978516,-118.23027801513672,06037980016,VERNON,4,847,Middle Income,70833.0,POINT (-118.23027801513672 34.00894927978516)
34.06283187866211,-118.02176666259766,06037433901,EL MONTE,3,1923,Middle Income,69348.0,POINT (-118.02176666259766 34.06283187866211)
34.06248092651367,-118.13424682617188,06037481714,MONTEREY PARK,3,1640,Low Income,42713.0,POINT (-118.13424682617188 34.06248092651367)
34.10696029663086,-117.91648864746094,06037405800,UNINCORPORATED,4,1150,Middle Income,97896.0,POINT (-117.91648864746094 34.10696029663086)
33.91630935668945,-118.26515197753906,06037540800,UNINCORPORATED,3,1750,Middle Income,75219.0,POINT (-118.26515197753906 33.91630935668945)
33.987430572509766,-117.89063262939452,06037408725,UNINCORPORATED,4,1500,Middle Income,77860.0,POINT (-117.89063262939452 33.987430572509766)
33.98194885253906,-117.87738037109376,06037408705,UNINCORPORATED,3,1505,Middle Income,70000.0,POINT (-117.87738037109376 33.98194885253906)
33.90372085571289,-118.19391632080078,06037542104,UNINCORPORATED,4,714,Middle Income,71283.0,POINT (-118.19391632080078 33.90372085571289)
33.9381217956543,-118.36026763916016,06037601600,UNINCORPORATED,4,1615,Low Income,49173.0,POINT (-118.36026763916016 33.9381217956543)
33.976421356201165,-118.2475814819336,06037533001,UNINCORPORATED,4,1555,Middle Income,75236.0,POINT (-118.2475814819336 33.976421356201165)
34.13479995727539,-118.0732421875,06037463103,UNINCORPORATED,2,2118,Middle Income,105714.0,POINT (-118.0732421875 34.13479995727539)
34.120361328125,-118.59171295166016,06037800103,UNINCORPORATED,3,1430,Middle Income,136856.0,POINT (-118.59171295166016 34.120361328125)
33.91653823852539,-118.30230712890624,06037602802,UNINCORPORATED,3,2200,Middle Income,106793.0,POINT (-118.30230712890624 33.91653823852539)
34.00714874267578,-118.4164810180664,06037702802,CULVER CITY,3,1405,Middle Income,106786.0,POINT (-118.4164810180664 34.00714874267578)
34.182861328125,-118.15673065185548,06037461000,UNINCORPORATED,3,2015,Middle Income,125302.0,POINT (-118.15673065185548 34.182861328125)
33.93510055541992,-118.0123291015625,06037503501,UNINCORPORATED,3,1645,Middle Income,101520.0,POINT (-118.0123291015625 33.93510055541992)
33.99134826660156,-117.9419403076172,06037408624,UNINCORPORATED,3,745,Middle Income,123438.0,POINT (-117.9419403076172 33.99134826660156)
34.12147903442383,-117.8815689086914,06037404203,UNINCORPORATED,4,2210,Middle Income,85250.0,POINT (-117.8815689086914 34.12147903442383)
34.04444885253906,-117.9591827392578,06037407301,UNINCORPORATED,4,1710,Middle Income,79153.0,POINT (-117.9591827392578 34.04444885253906)
34.055938720703125,-118.45128631591795,06037980017,UNINCORPORATED,4,1920,Unknown,,POINT (-118.45128631591795 34.055938720703125)
33.98925018310547,-118.25630950927734,06037532800,UNINCORPORATED,4,1815,Low Income,48952.0,POINT (-118.25630950927734 33.98925018310547)
34.039260864257805,-118.5824737548828,06037800506,LOS ANGELES,4,1414,High Income,217893.0,POINT (-118.5824737548828 34.039260864257805)
34.22050094604492,-117.71582794189452,06037930400,UNINCORPORATED,3,1000,Middle Income,113929.0,POINT (-117.71582794189452 34.22050094604492)
34.107330322265625,-117.91671752929688,06037404501,UNINCORPORATED,4,1915,Low Income,63958.0,POINT (-117.91671752929688 34.107330322265625)
34.04153060913086,-118.03105926513672,06037434004,UNINCORPORATED,3,1740,Middle Income,105663.0,POINT (-118.03105926513672 34.04153060913086)
34.02927017211914,-118.18875122070312,06037531201,UNINCORPORATED,3,1245,Middle Income,75183.0,POINT (-118.18875122070312 34.02927017211914)
33.89606094360352,-118.19361114501952,06037542106,UNINCORPORATED,3,1640,Low Income,52708.0,POINT (-118.19361114501952 33.89606094360352)
34.375118255615234,-118.48992156982422,06037930400,UNINCORPORATED,2,1550,Middle Income,113929.0,POINT (-118.48992156982422 34.375118255615234)
33.93119812011719,-117.99273681640624,06037503701,UNINCORPORATED,3,1545,Middle Income,102043.0,POINT (-117.99273681640624 33.93119812011719)
34.15522003173828,-118.43142700195312,06037141102,LOS ANGELES,4,1835,Middle Income,114009.0,POINT (-118.43142700195312 34.15522003173828)
34.04154968261719,-118.5727310180664,06037800506,UNINCORPORATED,3,1050,High Income,217893.0,POINT (-118.5727310180664 34.04154968261719)
33.93376159667969,-118.35267639160156,06037601700,UNINCORPORATED,4,1545,Low Income,45847.0,POINT (-118.35267639160156 33.93376159667969)
33.978618621826165,-118.43668365478516,06037702900,UNINCORPORATED,4,2254,Middle Income,142440.0,POINT (-118.43668365478516 33.978618621826165)
34.02634811401367,-118.19225311279295,06037531202,UNINCORPORATED,4,730,Low Income,53875.0,POINT (-118.19225311279295 34.02634811401367)
34.04145050048828,-118.00084686279295,06037408302,UNINCORPORATED,2,2005,Middle Income,79412.0,POINT (-118.00084686279295 34.04145050048828)
33.94181823730469,-118.35238647460938,06037601801,UNINCORPORATED,3,645,Low Income,56786.0,POINT (-118.35238647460938 33.94181823730469)
34.02656173706055,-118.15223693847656,06037530302,UNINCORPORATED,4,1045,Middle Income,69522.0,POINT (-118.15223693847656 34.02656173706055)
34.12487030029297,-118.63802337646484,06037800101,UNINCORPORATED,2,1040,High Income,201313.0,POINT (-118.63802337646484 34.12487030029297)
33.99542999267578,-117.88834381103516,06037408212,UNINCORPORATED,3,835,Middle Income,74425.0,POINT (-117.88834381103516 33.99542999267578)
33.927818298339844,-118.02880096435548,06037503106,UNINCORPORATED,4,1130,Middle Income,86568.0,POINT (-118.02880096435548 33.927818298339844)
33.91072082519531,-118.22879028320312,06037541402,UNINCORPORATED,3,1810,Middle Income,78024.0,POINT (-118.22879028320312 33.91072082519531)
34.2010383605957,-118.47295379638672,06037127712,LOS ANGELES,4,1748,Low Income,64239.0,POINT (-118.47295379638672 34.2010383605957)
34.04278945922852,-117.99054718017578,06037408301,UNINCORPORATED,4,1350,Middle Income,82978.0,POINT (-117.99054718017578 34.04278945922852)
33.96023941040039,-118.24765777587892,06037535101,UNINCORPORATED,4,1920,Middle Income,66287.0,POINT (-118.24765777587892 33.96023941040039)
34.38003158569336,-118.46248626708984,06037920043,UNINCORPORATED,2,1000,High Income,159762.0,POINT (-118.46248626708984 34.38003158569336)
34.109329223632805,-117.95053863525392,06037404600,UNINCORPORATED,3,1455,Middle Income,113250.0,POINT (-117.95053863525392 34.109329223632805)
33.967388153076165,-118.23385620117188,06037535300,UNINCORPORATED,3,1400,Low Income,59267.0,POINT (-118.23385620117188 33.967388153076165)
34.05638122558594,-117.95997619628906,06037406903,UNINCORPORATED,3,745,Middle Income,80827.0,POINT (-117.95997619628906 34.05638122558594)
34.0181884765625,-118.14627838134766,06037531701,UNINCORPORATED,4,800,Middle Income,69697.0,POINT (-118.14627838134766 34.0181884765625)
33.95405960083008,-118.25164794921876,06037535200,UNINCORPORATED,2,1500,Middle Income,74167.0,POINT (-118.25164794921876 33.95405960083008)
33.910850524902344,-118.22856903076172,06037541500,UNINCORPORATED,3,1550,Low Income,60000.0,POINT (-118.22856903076172 33.910850524902344)
33.930519104003906,-118.30918121337892,06037602700,UNINCORPORATED,3,1755,Middle Income,118710.0,POINT (-118.30918121337892 33.930519104003906)
33.887081146240234,-118.34384918212892,06037604101,UNINCORPORATED,3,1820,Middle Income,77849.0,POINT (-118.34384918212892 33.887081146240234)
34.05455017089844,-118.00433349609376,06037408301,UNINCORPORATED,3,2010,Middle Income,82978.0,POINT (-118.00433349609376 34.05455017089844)
33.91632080078125,-118.36424255371094,06037602301,UNINCORPORATED,3,1640,Middle Income,128221.0,POINT (-118.36424255371094 33.91632080078125)
33.978981018066406,-118.43946075439452,06037702900,UNINCORPORATED,4,1820,Middle Income,142440.0,POINT (-118.43946075439452 33.978981018066406)
34.63819885253906,-118.16544342041016,06037910212,UNINCORPORATED,1,2318,Middle Income,109281.0,POINT (-118.16544342041016 34.63819885253906)
34.02109146118164,-118.14974975585938,06037531701,UNINCORPORATED,3,1820,Middle Income,69697.0,POINT (-118.14974975585938 34.02109146118164)
33.98817825317383,-117.89891815185548,06037408213,UNINCORPORATED,4,815,Middle Income,74028.0,POINT (-117.89891815185548 33.98817825317383)
33.94116973876953,-118.03167724609376,06037503202,UNINCORPORATED,4,705,Middle Income,93482.0,POINT (-118.03167724609376 33.94116973876953)
34.093631744384766,-117.9253387451172,06037405701,UNINCORPORATED,3,2015,Middle Income,88023.0,POINT (-117.9253387451172 34.093631744384766)
33.888790130615234,-118.26541137695312,06037543000,UNINCORPORATED,4,1930,Middle Income,87865.0,POINT (-118.26541137695312 33.888790130615234)
33.94181823730469,-118.31768798828124,06037600400,UNINCORPORATED,4,1720,Low Income,65145.0,POINT (-118.31768798828124 33.94181823730469)
33.8189811706543,-118.29715728759766,06037543605,UNINCORPORATED,4,655,Middle Income,103034.0,POINT (-118.29715728759766 33.8189811706543)
34.034820556640625,-118.19235229492188,06037531101,UNINCORPORATED,4,1455,Middle Income,72727.0,POINT (-118.19235229492188 34.034820556640625)
33.98699951171875,-117.88204956054688,06037408705,UNINCORPORATED,4,1532,Middle Income,70000.0,POINT (-117.88204956054688 33.98699951171875)
33.988460540771484,-117.90460205078124,06037408213,UNINCORPORATED,2,1800,Middle Income,74028.0,POINT (-117.90460205078124 33.988460540771484)
33.896080017089844,-118.19564819335938,06037542105,UNINCORPORATED,4,2030,Low Income,63184.0,POINT (-118.19564819335938 33.896080017089844)
33.82569122314453,-118.23486328125,06037980002,CARSON,1,144,Unknown,,POINT (-118.23486328125 33.82569122314453)
33.984458923339844,-117.91207122802734,06037408626,UNINCORPORATED,3,818,Middle Income,98346.0,POINT (-117.91207122802734 33.984458923339844)
33.97465896606445,-118.44393157958984,06037702900,UNINCORPORATED,3,1140,Middle Income,142440.0,POINT (-118.44393157958984 33.97465896606445)
33.9505500793457,-118.22959899902344,06037535400,UNINCORPORATED,3,630,Low Income,57000.0,POINT (-118.22959899902344 33.9505500793457)
33.94181060791016,-118.3486099243164,06037601802,UNINCORPORATED,3,1950,Middle Income,82833.0,POINT (-118.3486099243164 33.94181060791016)
34.023189544677734,-118.16779327392578,06037531504,UNINCORPORATED,3,1330,Low Income,63163.0,POINT (-118.16779327392578 34.023189544677734)
34.15227127075195,-118.66639709472656,06037800206,AGOURA HILLS,2,845,Unknown,,POINT (-118.66639709472656 34.15227127075195)
34.04201889038086,-118.5698699951172,06037800506,LOS ANGELES,3,1035,High Income,217893.0,POINT (-118.5698699951172 34.04201889038086)
33.962120056152344,-118.23211669921876,06037535300,UNINCORPORATED,3,1430,Low Income,59267.0,POINT (-118.23211669921876 33.962120056152344)
33.987548828125,-117.87487030029295,06037408212,UNINCORPORATED,2,1505,Middle Income,74425.0,POINT (-117.87487030029295 33.987548828125)
34.21577835083008,-118.23087310791016,06037300501,UNINCORPORATED,3,1050,Middle Income,106333.0,POINT (-118.23087310791016 34.21577835083008)
34.03868103027344,-118.17571258544922,06037531000,UNINCORPORATED,4,1710,Middle Income,82531.0,POINT (-118.17571258544922 34.03868103027344)
34.02238082885742,-118.14279174804688,06037530302,UNINCORPORATED,4,1745,Middle Income,69522.0,POINT (-118.14279174804688 34.02238082885742)
33.94091033935547,-118.0090103149414,06037503501,UNINCORPORATED,4,2115,Middle Income,101520.0,POINT (-118.0090103149414 33.94091033935547)
33.960201263427734,-118.23738098144533,06037535300,UNINCORPORATED,3,1610,Low Income,59267.0,POINT (-118.23738098144533 33.960201263427734)
34.0084114074707,-118.13088989257812,06037531902,UNINCORPORATED,4,1522,Middle Income,76694.0,POINT (-118.13088989257812 34.0084114074707)
33.77170944213867,-118.16766357421876,06037576503,LONG BEACH,3,1543,Middle Income,66891.0,POINT (-118.16766357421876 33.77170944213867)
33.86186981201172,-118.37274169921876,06037620704,REDONDO BEACH,3,750,High Income,189095.0,POINT (-118.37274169921876 33.86186981201172)
33.856380462646484,-118.09087371826172,06037554522,CERRITOS,4,1600,Middle Income,130388.0,POINT (-118.09087371826172 33.856380462646484)
33.799041748046875,-118.12640380859376,06037574201,LONG BEACH,3,733,Middle Income,143147.0,POINT (-118.12640380859376 33.799041748046875)
33.86465835571289,-118.39510345458984,06037621001,HERMOSA BEACH,3,857,High Income,167260.0,POINT (-118.39510345458984 33.86465835571289)
34.07141876220703,-118.40308380126952,06037700801,BEVERLY HILLS,4,1340,Middle Income,81438.0,POINT (-118.40308380126952 34.07141876220703)
33.78985977172852,-118.18504333496094,06037573202,LONG BEACH,4,1815,Middle Income,78771.0,POINT (-118.18504333496094 33.78985977172852)
34.09259033203125,-118.3764419555664,06037700502,WEST HOLLYWOOD,4,1248,Middle Income,100636.0,POINT (-118.3764419555664 34.09259033203125)
33.97930145263672,-118.20240020751952,06037533602,BELL,4,1330,Low Income,59846.0,POINT (-118.20240020751952 33.97930145263672)
33.97544860839844,-118.1972427368164,06037533603,BELL,4,1511,Low Income,50036.0,POINT (-118.1972427368164 33.97544860839844)
33.9091682434082,-118.33345794677734,06037602506,HAWTHORNE,4,824,Low Income,60574.0,POINT (-118.33345794677734 33.9091682434082)
34.0223388671875,-117.96054840087892,06037980035,INDUSTRY,4,1245,Middle Income,65750.0,POINT (-117.96054840087892 34.0223388671875)
33.789409637451165,-118.2097396850586,06037980011,LONG BEACH,1,914,Unknown,,POINT (-118.2097396850586 33.789409637451165)
33.88462829589844,-118.25920104980467,06037543100,CARSON,4,1620,Middle Income,82000.0,POINT (-118.25920104980467 33.88462829589844)
33.81858825683594,-118.3835678100586,06037651304,REDONDO BEACH,3,1354,Middle Income,117211.0,POINT (-118.3835678100586 33.81858825683594)
34.128440856933594,-117.88973236083984,06037404203,AZUSA,4,2127,Middle Income,85250.0,POINT (-117.88973236083984 34.128440856933594)
34.1178092956543,-117.86443328857422,06037401203,GLENDORA,2,2301,Middle Income,106592.0,POINT (-117.86443328857422 34.1178092956543)
33.82883834838867,-118.38552856445312,06037621324,REDONDO BEACH,4,1312,Middle Income,114826.0,POINT (-118.38552856445312 33.82883834838867)
33.758541107177734,-118.13079833984376,06037577400,LONG BEACH,2,1627,Middle Income,119911.0,POINT (-118.13079833984376 33.758541107177734)
33.88846969604492,-118.22567749023438,06037543203,COMPTON,2,2230,Low Income,43531.0,POINT (-118.22567749023438 33.88846969604492)
34.13602066040039,-117.966796875,06037430101,DUARTE,3,1137,Low Income,60583.0,POINT (-117.966796875 34.13602066040039)
34.05031967163086,-117.8559112548828,06037403409,DIAMOND BAR,3,735,Middle Income,125078.0,POINT (-117.8559112548828 34.05031967163086)
33.877559661865234,-118.09967803955078,06037554521,CERRITOS,4,1800,Middle Income,121313.0,POINT (-118.09967803955078 33.877559661865234)
33.87337875366211,-118.0422134399414,06037554511,CERRITOS,3,911,Middle Income,147794.0,POINT (-118.0422134399414 33.87337875366211)
34.41604995727539,-118.54949188232422,06037920115,SANTA CLARITA,3,1145,Middle Income,102600.0,POINT (-118.54949188232422 34.41604995727539)
33.97660827636719,-118.17391204833984,06037533805,BELL,4,1606,Low Income,60504.0,POINT (-118.17391204833984 33.97660827636719)
33.96923828125,-118.17784881591795,06037533803,BELL,3,1859,Low Income,48000.0,POINT (-118.17784881591795 33.96923828125)
34.1336784362793,-117.90750122070312,06037400602,AZUSA,4,1443,Middle Income,85369.0,POINT (-117.90750122070312 34.1336784362793)
33.82434844970703,-118.26499938964844,06037543803,CARSON,3,1400,Middle Income,93205.0,POINT (-118.26499938964844 33.82434844970703)
33.86629104614258,-118.27355194091795,06037543400,CARSON,4,1235,Middle Income,100667.0,POINT (-118.27355194091795 33.86629104614258)
34.084808349609375,-118.42153167724608,06037700700,BEVERLY HILLS,3,1223,High Income,236250.0,POINT (-118.42153167724608 34.084808349609375)
34.197208404541016,-118.1845932006836,06037460700,LA CANADA-FLINTRIDGE,4,1604,High Income,196471.0,POINT (-118.1845932006836 34.197208404541016)
33.88740158081055,-118.38095092773438,06037620400,MANHATTAN BEACH,3,858,High Income,175469.0,POINT (-118.38095092773438 33.88740158081055)
33.80438995361328,-118.20751953125,06037572600,LONG BEACH,3,1529,Middle Income,118152.0,POINT (-118.20751953125 33.80438995361328)
33.75811004638672,-118.10986328125,06037980007,LONG BEACH,3,1217,Unknown,,POINT (-118.10986328125 33.75811004638672)
34.57965850830078,-118.11817932128906,06037910405,PALMDALE,3,1239,Low Income,48000.0,POINT (-118.11817932128906 34.57965850830078)
33.774131774902344,-118.18502807617188,06037576200,LONG BEACH,4,1422,Low Income,54569.0,POINT (-118.18502807617188 33.774131774902344)
34.42280960083008,-118.54109954833984,06037920115,SANTA CLARITA,3,1708,Middle Income,102600.0,POINT (-118.54109954833984 34.42280960083008)
33.869319915771484,-118.26627349853516,06037541003,CARSON,3,1903,Middle Income,79940.0,POINT (-118.26627349853516 33.869319915771484)
33.76445007324219,-118.15023040771484,06037577200,LONG BEACH,3,1440,Middle Income,108668.0,POINT (-118.15023040771484 33.76445007324219)
33.88959884643555,-118.35279846191406,06037603902,LAWNDALE,3,1835,Middle Income,74531.0,POINT (-118.35279846191406 33.88959884643555)
33.78260040283203,-118.18502807617188,06037575300,LONG BEACH,2,1448,Low Income,38688.0,POINT (-118.18502807617188 33.78260040283203)
34.028221130371094,-118.03433227539062,06037408402,INDUSTRY,3,415,Middle Income,105789.0,POINT (-118.03433227539062 34.028221130371094)
34.088348388671875,-118.37824249267578,06037700400,WEST HOLLYWOOD,3,1805,Middle Income,97320.0,POINT (-118.37824249267578 34.088348388671875)
34.46295166015625,-118.55779266357422,06037920121,SANTA CLARITA,4,1104,High Income,161364.0,POINT (-118.55779266357422 34.46295166015625)
34.11172103881836,-117.7615203857422,06037401602,LA VERNE,3,1643,Middle Income,79740.0,POINT (-117.7615203857422 34.11172103881836)
33.78260040283203,-118.1578369140625,06037575102,LONG BEACH,3,1614,Low Income,47875.0,POINT (-118.1578369140625 33.78260040283203)
34.55223846435547,-118.04324340820312,06037910706,PALMDALE,2,1605,Middle Income,106585.0,POINT (-118.04324340820312 34.55223846435547)
