CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
9561195,2023,2023-03-30,1942,2023-01-29,2010,ROJAS,1122,7,5,7,1942,0,0,0,K,0,11A1,"RIVERSIDE DR","LOS FELIZ",0.00,,Y,B,C,N,,,,,,,,,,,4,0,1,2,A,-,08,22107,,F,C,G,A,B,H,-,C,A,0,,Y,,,Y,Y,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27169036865234,34.117000579833984
9561748,2023,2023-04-04,1907,2023-02-10,1606,258,2,5,5,4,1907,0,0,0,,0,,"GAGE AV","CRAFTON AV",9.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.976608276367188,-118.17391204833984,"LOS ANGELES",BELL,-118.17395782470703,33.976631164550781
9561832,2023,2023-03-30,1907,2023-01-31,1859,257,2,2,5,4,1907,0,0,0,,0,,"FLORENCE AV","WILCOX AV",15.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21651,B,N,H,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.96923828125,-118.17784881591797,"LOS ANGELES",BELL,-118.17780303955078,33.969234466552734
9562470,2023,2023-04-17,1900,2023-02-16,1818,658546,1348,4,5,3,1903,0,0,0,,0,133F,"ARTESIA BL","PIONEER BL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,,N,H,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",ARTESIA,-118.08232879638672,33.872947692871094
9562915,2023,2023-04-20,1906,2023-03-09,1524,4432,,4,5,5,1906,0,0,0,,0,003,"PUENTE AV","BADILLO ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,,N,G,B,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","BALDWIN PARK",-117.94966125488281,34.087230682373047
9563344,2023,2023-04-20,1905,2023-02-16,1443,1201,411,4,5,4,1905,0,0,0,,0,002,"NORTH AZUSA AV","FOOTHILL BL",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.133678436279297,-117.90750122070312,"LOS ANGELES",AZUSA,-117.90753936767578,34.133491516113281
9563827,2023,2023-04-24,1900,2023-03-16,1400,606663,1618,4,5,5,1977,0,0,0,,0,168T,"223RD ST","AVALON BL",384.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.824348449707031,-118.26499938964844,"LOS ANGELES",CARSON,-118.26498413085938,33.824211120605469
9563831,2023,2023-04-24,1900,2023-03-14,1235,621411,1614,2,5,5,1977,0,0,0,,0,164T,"VICTORIA ST","COLTMAN AV",0.00,,Y,B,C,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,A,M,D,G,A,B,H,-,A,A,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",33.866291046142578,-118.27355194091797,"LOS ANGELES",CARSON,-118.27359771728516,33.866298675537109
9564257,2023,2023-05-04,1920,2023-04-02,0934,12605,1920,7,5,6,1920,0,0,0,,0,003,"FLORENCE AV","RIVES AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21453,D,N,G,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",DOWNEY,-118.13423919677734,33.955657958984375
9565329,2023,2023-05-02,1920,2023-04-12,1118,14510,1920,3,5,6,1920,0,0,0,,0,006,"FIRESTONE BL","BROOKSHIRE AV",141.00,W,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",DOWNEY,-118.13005065917969,33.938426971435547
9565461,2023,2023-05-25,1942,2023-04-12,1847,40275,1333,3,5,7,1942,0,0,0,M,0,24TL55,"31ST ST","GRIFFITH AV",65.00,W,N,B,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,E,I,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.2598876953125,34.016078948974609
9565481,2023,2023-05-26,1910,2023-04-15,1223,03494,,6,5,4,1910,0,0,0,,0,004,"SUMMIT DR","BENEDICT CANYON DR",35.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.084808349609375,-118.42153167724609,"LOS ANGELES","BEVERLY HILLS",-118.42153930664062,34.084716796875
9565525,2023,2023-05-09,1900,2023-03-31,1604,623044,1264,5,5,3,1991,0,0,0,,0,121T1,"FOOTHILL BL","CROWN AV",20.00,W,N,-,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",34.197208404541016,-118.18459320068359,"LOS ANGELES","LA CANADA-FLINTRIDGE",-118.184326171875,34.197124481201172
9565755,2023,2023-05-17,1944,2023-04-04,0858,316,SOUTH,2,5,4,1944,0,0,0,,0,001,"MANHATTAN BEACH BL","HARKNESS ST",150.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.887401580810547,-118.38095092773438,"LOS ANGELES","MANHATTAN BEACH",-118.38035583496094,33.887420654296875
9566268,2023,2023-05-02,1951,2023-04-27,1636,749,710,4,5,3,1951,0,0,0,,0,001,"GRANVIA ALTAMIRA","VIA FERNANDEZ",19.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","PALOS VERDES EST",-118.3887939453125,33.791179656982422
9567165,2023,2023-05-26,1913,2023-03-23,0801,4260,13,4,5,4,1913,0,0,0,,0,001,"N MOUNTAIN AV","11TH ST",71.00,S,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,B,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",CLAREMONT,-117.72904968261719,34.104236602783203
9567247,2023,2023-06-07,1976,2023-04-12,1740,498,BELLF,3,5,3,1964,0,0,0,,0,001,"LOS NIETOS ROAD","FREEMAN AVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,H,G,A,A,H,-,B,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA FE SPRINGS",-118.05747222900391,33.947856903076172
9568127,2023,2023-04-27,1941,2023-02-25,1529,6185,WEST,6,5,7,1941,0,0,0,,0,001,"W WILLOW ST","RT 710",0.00,,Y,A,-,Y,LA,7,710,-,-,8.055,R,4,S,N,3,0,1,2,A,-,05,21650,,F,D,G,A,B,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ",SF,33.804389953613281,-118.20751953125,"LOS ANGELES","LONG BEACH",-118.20728302001953,33.80682373046875
9568285,2023,2023-05-08,1942,2023-03-17,0855,38915,1881,5,5,7,1942,0,0,0,R,0,25MQ13,"REDONDO BEACH BL","RT 110",2.00,S,N,A,-,Y,LA,7,110,-,-,11.376,R,4,S,N,2,0,1,2,A,-,05,21650,,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28593444824219,33.894515991210938
9568664,2023,2023-06-05,1941,2023-03-03,1217,11801,EAST,5,5,7,1941,0,0,0,,0,013,"PACIFIC COAST HWY","PACIFIC COAST HWY 6405",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.758110046386719,-118.10986328125,"LOS ANGELES","LONG BEACH",-118.19239044189453,33.789871215820312
9568754,2023,2023-05-24,1900,2023-04-18,1239,510899,2611,2,5,6,1950,0,0,0,,0,262T1,"6TH ST EAST","RT 138",0.00,,Y,A,-,Y,LA,7,138,-,-,44.329,I,5,W,N,3,0,1,2,A,-,05,21202,A,M,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.579658508300781,-118.11817932128906,"LOS ANGELES",PALMDALE,-118.11822509765625,34.579566955566406
9569920,2023,2023-04-26,1941,2023-02-03,1422,10842,SOUTH,5,5,7,1941,0,0,0,,0,008,"EAST 6TH ST","ATLANTIC AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",33.774131774902344,-118.18502807617188,"LOS ANGELES","LONG BEACH",-118.18505096435547,33.774147033691406
9570112,2023,2023-04-20,1942,2023-03-05,1410,38590,0181,7,5,7,1942,0,0,0,A,0,24TL52,"FIGUEROA ST","12TH ST",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22100,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26686096191406,34.041889190673828
9570316,2023,2023-04-10,1942,2023-01-15,1410,38590,0191,7,5,7,1942,0,0,0,A,0,24TL24,"FIGUEROA ST","WAHINGTON BL",175.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27177429199219,34.034805297851562
9570597,2023,2023-04-25,1942,2023-03-21,1635,35298,1375,2,5,7,1942,0,0,0,M,0,24MQ36,"CENTRAL AV","56TH ST",67.00,S,N,B,C,N,,,,,,,,,,N,3,0,1,2,A,-,21,22106,,F,D,G,A,B,H,-,A,D,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25645446777344,33.991874694824219
9571276,2023,2023-04-29,1953,2023-03-27,2107,1185,CA019,1,5,6,1953,0,0,0,,0,003,"WALNUT ST","HILL AV",40.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,-,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.12138366699219,34.149509429931641
9572088,2023,2023-04-28,1900,2023-03-18,1708,622114,0644,6,5,6,1985,0,0,0,,0,64T1,"BOUQUET CANYON RD","VALENCIA BL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.422809600830078,-118.54109954833984,"LOS ANGELES","SANTA CLARITA",-118.54115295410156,34.422588348388672
9572639,2023,2023-05-10,1902,2023-04-15,0919,789,02,6,5,5,1902,0,0,0,,0,001,"SIERRA MADRE BL","OAKWOOD AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",ARCADIA,-118.03072357177734,34.162090301513672
9572854,2023,2023-05-27,1902,2023-04-24,1750,756,35,1,5,5,1902,0,0,0,,0,005,"BALDWIN AV","LONGDEW AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,,N,D,G,A,A,H,-,-,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",ARCADIA,-118.05377960205078,34.115013122558594
9572952,2023,2023-05-12,1942,2023-03-23,1415,39028,1267,4,5,7,1942,0,0,0,L,0,25M88,"VERMONT AV","MANCHESTER AV",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29177093505859,33.960025787353516
9573136,2023,2023-05-31,1900,2023-04-10,1903,623598,1610,1,5,5,1977,0,0,0,,0,164T1,"AVALON BL","VICTORIA ST",813.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",33.869319915771484,-118.26627349853516,"LOS ANGELES",CARSON,-118.26628112792969,33.869140625
9574105,2023,2023-04-17,1941,2023-01-24,1440,10943,2,2,5,7,1941,0,0,0,,0,009,"LOMA AV",BROADWAY,8.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",33.764450073242188,-118.15023040771484,"LOS ANGELES","LONG BEACH",-118.15026092529297,33.764450073242188
9574321,2023,2023-04-19,1942,2023-02-02,1650,44262,0398,4,5,7,1942,0,0,0,C,0,3A99,"FIGUEROA ST","42ND ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28275299072266,34.007049560546875
9574727,2023,2023-05-01,1900,2023-03-21,0818,629585,0331,2,5,4,1939,0,0,0,,0,35T1,"149TH ST","EASTWOOD AV",0.00,,Y,B,C,N,,,,,,,,,,N,2,0,1,2,A,-,12,22450,A,N,D,G,A,B,H,-,A,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",LAWNDALE,-118.34754943847656,33.896438598632812
9575198,2023,2023-05-04,1953,2023-02-17,1050,5478,1953,5,5,6,1953,0,0,0,,0,004,"ALTADENA DR","COOLEY PL",20.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.098388671875,34.163005828857422
9575363,2023,2023-07-11,1942,2023-01-23,2105,39151,0325,1,5,7,1942,0,0,0,C,0,25T35,"MENLO AV","29TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,F,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29032897949219,34.028404235839844
9575427,2023,2023-04-24,1942,2023-03-15,1340,41671,2046,3,5,7,1942,0,0,0,,0,27TL42,"JAMES M WOOD BL","NEW HAMPSHIRE AV",95.00,W,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,F,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.29320526123047,34.055950164794922
9576443,2023,2023-08-10,1900,2023-06-01,1835,643769,0332,4,5,4,1939,0,0,0,,0,35T1,"HAWTHORNE BL","156TH ST",16.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.889598846435547,-118.35279846191406,"LOS ANGELES",LAWNDALE,-118.35273742675781,33.889606475830078
9576745,2023,2023-05-24,1941,2023-04-12,1448,11826,SOUTH,3,5,7,1941,0,0,0,,0,074,"E ANAHEIM ST","ATLANTIC AV",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,1,2,D,-,00,,,F,D,D,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",33.782600402832031,-118.18502807617188,"LOS ANGELES","LONG BEACH",-118.18503570556641,33.782608032226562
9576804,2023,2023-06-19,1931,2023-04-26,1505,5332,1931,3,5,5,1931,0,0,0,,0,001,"ALAMEDA ST","ZOE AV",100.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,Y,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","HUNTINGTON PARK",-118.2354736328125,33.979759216308594
9576873,2023,2023-05-11,1900,2023-03-07,0415,602944,1410,2,5,1,1932,0,0,0,,0,141T1,"PELLISSIER PL","PECK RD",1957.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,00,21760,B,F,B,G,A,A,H,-,C,D,0,,Y,,Y,Y,,G,25,0,1,0,0,0,0,1,0,0,"- ","- ",34.028221130371094,-118.03433227539062,"LOS ANGELES",INDUSTRY,-118.03787231445312,34.025218963623047
9577174,2023,2023-05-22,1956,2023-04-06,1416,1292,1,4,5,5,1956,0,0,0,,0,001,"PASEO DE LA PLAYA","CAMINO DE LA COSTA",203.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","REDONDO BEACH",-118.38858795166016,33.815643310546875
9577217,2023,2023-05-19,1942,2023-04-21,1810,44030,1352,5,5,7,1942,0,0,0,M,0,13X94,"AVALON BL","43RD ST",10.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.26526641845703,34.005680084228516
9577664,2023,2023-05-04,1942,2023-01-27,0730,39129,1354,5,5,7,1942,0,0,0,M,0,24T22,"VERNON AV","MAIN ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27400970458984,34.003826141357422
9578538,2023,2023-05-26,1942,2023-04-20,1425,36023,0423,4,5,7,1942,0,0,0,D,0,24TL51,"MISSION RD","MARENGO ST",345.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,F,G,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.21523284912109,34.059959411621094
9578743,2023,2023-05-15,1953,2023-04-19,1638,3553,1953,3,5,6,1953,0,0,0,,0,001,"EL MOLINO AV","CORDOVA ST",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,03,22350,,N,E,A,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.13687133789062,34.142543792724609
9578871,2023,2023-05-30,1953,2023-04-22,1336,7777,1953,6,5,6,1953,0,0,0,,0,001,"SECO ST","N ARROYO BL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,08,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.16746520996094,34.156234741210938
9578922,2023,2023-05-24,1900,2023-03-27,1805,635593,0972,1,5,4,1979,0,0,0,,0,93T1,"SANTA MONICA BL","WESTMOUNT DR",245.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,M,B,G,A,A,H,-,A,D,0,,Y,,,Y,,D,22,0,1,0,0,0,0,1,0,0,"- ","- ",34.088348388671875,-118.37824249267578,"LOS ANGELES","WEST HOLLYWOOD",-118.37837982177734,34.088424682617188
9579574,2023,2023-05-15,1961,2023-01-13,1744,10515,1961,5,5,3,1961,0,0,0,,0,001,"4TH ST","PARK AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,-,G,A,A,H,-,C,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SAN FERNANDO",-118.43266296386719,34.282474517822266
9580093,2023,2023-06-15,1900,2023-05-08,1104,647475,0648,1,5,6,1985,0,0,0,,0,64T1,"COPPER HILL DR","AVENIDA RANCHO TESORO",565.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.46295166015625,-118.55779266357422,"LOS ANGELES","SANTA CLARITA",-118.55767059326172,34.463104248046875
9580139,2023,2023-06-13,1938,2023-04-25,1643,1132,,2,5,4,1938,0,0,0,,0,,"WHITE AV","FOOTHILL BL",151.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.111721038818359,-117.76152038574219,"LOS ANGELES","LA VERNE",-117.76188659667969,34.111751556396484
9580532,2023,2023-06-05,1941,2023-02-10,1614,11524,EAST,5,5,7,1941,0,0,0,,0,011,"E ANAHEIM ST","GLADYS AV",37.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,-,-,"- ",,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.782600402832031,-118.1578369140625,"LOS ANGELES","LONG BEACH",-118.15798187255859,33.782600402832031
9580920,2023,2023-06-22,1900,2023-05-27,1605,514671,2607,6,5,6,1950,0,0,0,,0,264T1,"FORT TEJON RD","ESSEX DR",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",34.552238464355469,-118.04324340820312,"LOS ANGELES",PALMDALE,-118.04322814941406,34.552097320556641
9581451,2023,2023-06-28,1900,2023-05-09,1552,629493,0453,2,5,6,1949,0,0,0,,0,0453,"KALNOR AV","FIRESTONE BL",3.00,N,N,A,-,N,,,,,,,,,,,4,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",NORWALK,-118.07724761962891,33.910205841064453
9582053,2023,2023-06-02,1900,2023-05-05,0827,651200,2113,5,5,5,1943,0,0,0,,0,212B,"ABBOT RD","ALEXANDER AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,"- ",,,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",LYNWOOD,-118.19557189941406,33.935131072998047
9582274,2023,2023-05-31,1942,2023-04-26,2340,43477,0307,3,5,7,1942,0,0,0,C,0,25T31,"ADAMS BL","CRENSHAW BL",160.00,W,N,B,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,E,I,A,A,C,-,C,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.33554077148438,34.032581329345703
9582298,2023,2023-05-26,1900,2023-04-27,2140,652873,1192,4,5,6,1992,0,0,0,,0,112T1,"AVENUE L 8","37TH ST WEST",140.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,F,C,B,A,A,H,-,D,D,0,,Y,,,Y,Y,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",34.652851104736328,-118.19731903076172,"LOS ANGELES",LANCASTER,-118.19724273681641,34.652866363525391
9582387,2023,2023-05-30,1931,2023-05-20,1109,5350,1931,6,5,5,1931,0,0,0,,0,001,"PACIFIC BL","BELGRAVE AV",6.00,W,N,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,08,22107,,F,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","HUNTINGTON PARK",-118.2252197265625,33.987190246582031
9582554,2023,2023-06-06,1900,2023-05-18,1816,608904,0467,4,5,4,1936,0,0,0,,0,46T1PM,"SUMMERSHADE DR","MEADOW GREEN RD",391.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LA MIRADA",-117.98933410644531,33.914154052734375
